Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
34.0,2023,235.0,145.0,1477.0,2.0,1.0,11.0,2.0,5.0,8.6,67,9.0,533.0,1.0,4.0,4,5,44480.0
46.0,2019,277.0,145.0,2132.0,2.0,1.0,5.0,2.0,4.0,7.8,61459,220.0,477.0,1.0,4.0,4,5,26990.0
29.0,2018,32.0,159.0,756.0,2.0,1.0,13.0,2.0,1.0,5.6,101095,157.0,48.0,1.0,6.0,4,5,24990.0
2.0,2022,307.0,145.0,1307.0,2.0,1.0,43.0,1.0,4.0,8.0,1201,47.0,276.0,4.0,4.0,4,5,68990.0
9.0,2005,237.0,154.0,2569.0,2.0,1.0,24.0,3.0,1.0,8.8,199931,229.0,379.0,2.0,5.0,4,5,6750.0
18.0,2014,165.0,127.0,1129.0,2.0,1.0,11.0,2.0,5.0,7.5,197156,272.0,216.0,1.0,3.0,4,5,19980.0
9.0,2019,119.0,145.0,3301.0,2.0,1.0,11.0,1.0,4.0,4.2,30892,9.0,369.0,1.0,4.0,4,5,36995.0
18.0,2017,164.0,159.0,568.0,2.0,2.0,7.0,2.0,1.0,8.3,219622,60.0,263.0,1.0,6.0,4,5,29950.0
45.0,2020,161.0,154.0,2488.0,2.0,1.0,18.0,0.0,1.0,7.9,59601,311.0,53.0,1.0,5.0,4,5,31878.0
15.0,2018,85.0,154.0,1879.0,2.0,1.0,18.0,0.0,1.0,6.6,47799,199.0,538.0,1.0,5.0,4,5,45800.0
18.0,2022,292.0,145.0,3350.0,2.0,1.0,7.0,2.0,5.0,7.3,26899,311.0,213.0,1.0,4.0,4,5,31880.0
45.0,2018,161.0,154.0,2800.0,2.0,1.0,18.0,0.0,1.0,8.9,48727,346.0,31.0,1.0,5.0,4,5,35888.0
45.0,2009,108.0,127.0,48.0,2.0,1.0,6.0,2.0,5.0,9.9,269179,264.0,288.0,1.0,3.0,4,5,9990.0
46.0,2023,277.0,18.0,3508.0,0.0,1.0,11.0,1.0,4.0,6.3,15,338.0,174.0,1.0,4.0,4,5,40771.0
45.0,2015,161.0,154.0,2109.0,2.0,2.0,18.0,0.0,1.0,7.7,92274,311.0,47.0,1.0,5.0,4,5,14995.0
45.0,2022,69.0,127.0,2481.0,2.0,1.0,35.0,2.0,5.0,5.4,201,60.0,288.0,3.0,3.0,4,5,41934.0
18.0,2020,284.0,145.0,1632.0,2.0,1.0,11.0,2.0,5.0,7.0,50755,311.0,441.0,1.0,4.0,4,5,33388.0
18.0,2018,185.0,145.0,2875.0,2.0,1.0,11.0,2.0,5.0,7.2,72819,311.0,216.0,1.0,4.0,4,5,49990.0
34.0,2020,98.0,145.0,492.0,2.0,1.0,11.0,2.0,5.0,8.1,42810,9.0,100.0,1.0,4.0,4,5,32999.0
9.0,2022,237.0,154.0,701.0,2.0,1.0,24.0,0.0,1.0,7.9,15785,264.0,48.0,2.0,5.0,4,5,33995.0
34.0,2015,301.0,145.0,2055.0,2.0,2.0,11.0,2.0,5.0,6.3,164532,15.0,509.0,1.0,4.0,4,5,16990.0
20.0,2014,96.0,154.0,1638.0,2.0,1.0,19.0,3.0,1.0,7.4,178509,311.0,262.0,1.0,5.0,4,5,13990.0
18.0,2007,185.0,145.0,1913.0,2.0,1.0,7.0,1.0,5.0,8.6,160796,220.0,48.0,1.0,4.0,4,5,7750.0
15.0,2018,86.0,159.0,1882.0,2.0,1.0,36.0,3.0,5.0,8.3,91023,229.0,25.0,3.0,6.0,4,5,29388.0
30.0,2022,81.0,127.0,2006.0,2.0,1.0,7.0,2.0,4.0,6.2,1620,71.0,47.0,1.0,3.0,4,5,64888.0
46.0,2013,46.0,154.0,2501.0,2.0,1.0,31.0,0.0,1.0,6.6,141211,338.0,245.0,3.0,5.0,4,5,14984.0
33.0,2017,225.0,145.0,1741.0,2.0,1.0,15.0,0.0,1.0,5.6,64566,157.0,48.0,1.0,4.0,4,5,29999.0
15.0,2012,281.0,145.0,1613.0,2.0,2.0,9.0,2.0,5.0,8.2,192852,157.0,48.0,1.0,4.0,4,5,11888.0
34.0,2011,301.0,145.0,2985.0,2.0,1.0,16.0,2.0,5.0,8.2,222099,311.0,107.0,1.0,4.0,4,5,7499.0
34.0,2022,213.0,154.0,791.0,2.0,2.0,16.0,0.0,1.0,5.4,2605,379.0,260.0,1.0,5.0,4,5,38488.0
33.0,2018,283.0,154.0,1467.0,2.0,2.0,16.0,0.0,1.0,8.6,172952,379.0,56.0,1.0,5.0,4,5,24888.0
1.0,2009,231.0,145.0,3286.0,2.0,1.0,5.0,2.0,4.0,10.5,190093,338.0,15.0,1.0,4.0,4,5,12999.0
16.0,2015,90.0,145.0,909.0,2.0,2.0,11.0,3.0,5.0,7.5,83239,229.0,284.0,1.0,4.0,4,5,16995.0
15.0,2013,86.0,127.0,1342.0,2.0,1.0,36.0,3.0,5.0,6.6,270000,9.0,288.0,3.0,3.0,4,5,33990.0
9.0,2011,276.0,145.0,551.0,2.0,1.0,39.0,3.0,5.0,8.4,225025,9.0,397.0,3.0,4.0,4,5,8990.0
29.0,2018,94.0,145.0,960.0,2.0,1.0,13.0,1.0,1.0,7.1,84266,9.0,100.0,1.0,4.0,4,5,23990.0
45.0,2022,69.0,127.0,2785.0,2.0,1.0,16.0,2.0,5.0,8.6,10533,311.0,288.0,1.0,3.0,4,5,45700.0
16.0,2019,90.0,145.0,1354.0,2.0,1.0,11.0,2.0,5.0,6.6,58847,60.0,216.0,1.0,4.0,4,5,26800.0
46.0,2017,277.0,145.0,1050.0,2.0,1.0,5.0,2.0,4.0,7.9,74878,264.0,100.0,1.0,4.0,4,5,26990.0
29.0,2018,92.0,145.0,1429.0,2.0,1.0,11.0,2.0,5.0,8.9,212912,258.0,159.0,1.0,4.0,4,5,22990.0
30.0,2023,59.0,127.0,2693.0,2.0,1.0,11.0,3.0,5.0,8.6,56,311.0,266.0,1.0,3.0,4,5,45880.0
1.0,2018,231.0,145.0,1557.0,2.0,1.0,5.0,2.0,4.0,6.9,172117,157.0,48.0,1.0,4.0,4,5,17999.0
45.0,2013,239.0,145.0,1038.0,2.0,1.0,16.0,1.0,5.0,9.8,130997,234.0,154.0,1.0,4.0,4,5,24950.0
36.0,2019,10.0,145.0,3214.0,2.0,1.0,7.0,2.0,4.0,6.1,47979,101.0,288.0,1.0,4.0,4,5,29990.0
22.0,2013,153.0,145.0,1142.0,2.0,1.0,36.0,0.0,4.0,7.8,213000,311.0,177.0,3.0,4.0,4,5,12990.0
34.0,2008,213.0,154.0,1756.0,2.0,1.0,14.0,0.0,1.0,10.0,242389,9.0,288.0,1.0,5.0,4,5,8999.0
45.0,2012,57.0,145.0,3023.0,2.0,1.0,3.0,2.0,4.0,7.5,130545,413.0,100.0,1.0,4.0,4,5,12913.0
45.0,2014,239.0,145.0,830.0,2.0,1.0,15.0,2.0,5.0,7.5,137023,71.0,154.0,1.0,4.0,4,5,24999.0
9.0,2007,237.0,154.0,876.0,2.0,2.0,24.0,0.0,1.0,11.0,180001,170.0,430.0,2.0,5.0,4,5,5999.0
43.0,2010,127.0,145.0,2070.0,2.0,1.0,16.0,1.0,5.0,9.1,226442,264.0,193.0,1.0,4.0,4,5,4990.0
9.0,2014,123.0,127.0,692.0,2.0,1.0,39.0,3.0,5.0,8.1,218860,60.0,47.0,3.0,3.0,4,5,15990.0
45.0,2021,69.0,127.0,3028.0,2.0,1.0,16.0,2.0,2.0,7.3,6301,264.0,441.0,1.0,3.0,4,5,69880.0
45.0,2017,69.0,127.0,2099.0,2.0,1.0,16.0,2.0,2.0,9.9,172266,379.0,100.0,1.0,3.0,4,5,23990.0
1.0,2012,231.0,145.0,1833.0,2.0,1.0,11.0,1.0,4.0,8.3,215000,170.0,543.0,1.0,4.0,4,5,13990.0
46.0,2020,277.0,145.0,2814.0,2.0,1.0,11.0,1.0,4.0,4.5,19067,272.0,245.0,1.0,4.0,4,5,48999.0
34.0,2014,301.0,145.0,1228.0,2.0,1.0,16.0,2.0,5.0,6.6,73138,0.0,523.0,1.0,4.0,4,5,23990.0
45.0,2018,88.0,159.0,119.0,2.0,1.0,9.0,2.0,5.0,6.9,97991,71.0,412.0,1.0,6.0,4,5,25999.0
44.0,2019,252.0,145.0,1254.0,2.0,1.0,7.0,2.0,5.0,7.4,54412,311.0,284.0,1.0,4.0,4,5,24990.0
9.0,2011,237.0,154.0,1588.0,2.0,1.0,24.0,3.0,1.0,8.2,254838,379.0,215.0,2.0,5.0,4,5,8995.0
15.0,2020,281.0,145.0,1347.0,2.0,1.0,9.0,2.0,5.0,8.2,136637,71.0,306.0,1.0,4.0,4,5,59999.0
46.0,2012,176.0,127.0,172.0,2.0,1.0,11.0,2.0,4.0,8.8,142718,70.0,499.0,1.0,3.0,4,5,7800.0
33.0,2017,50.0,145.0,981.0,2.0,2.0,11.0,2.0,5.0,6.9,107356,338.0,290.0,1.0,4.0,4,5,16913.0
43.0,2017,223.0,145.0,2768.0,2.0,1.0,16.0,1.0,5.0,8.1,218036,157.0,204.0,1.0,4.0,4,5,18950.0
29.0,2013,94.0,145.0,960.0,2.0,1.0,13.0,1.0,1.0,7.9,145502,311.0,154.0,1.0,4.0,4,5,14999.0
29.0,2012,92.0,145.0,1698.0,2.0,1.0,11.0,2.0,5.0,7.9,173168,229.0,193.0,1.0,4.0,4,5,12800.0
15.0,2022,85.0,154.0,2219.0,2.0,1.0,18.0,0.0,1.0,6.3,24204,311.0,100.0,1.0,5.0,4,5,27450.0
45.0,2023,239.0,145.0,16.0,2.0,2.0,11.0,0.0,5.0,9.4,61,264.0,330.0,1.0,4.0,4,5,48085.0
16.0,2015,90.0,145.0,3096.0,2.0,1.0,6.0,1.0,5.0,6.3,60872,170.0,284.0,1.0,4.0,4,5,13990.0
15.0,2018,68.0,127.0,337.0,2.0,1.0,36.0,3.0,5.0,5.0,22404,71.0,40.0,3.0,3.0,4,5,32800.0
9.0,2017,124.0,127.0,438.0,2.0,2.0,7.0,2.0,5.0,9.2,137227,220.0,165.0,1.0,3.0,4,5,33990.0
18.0,2015,164.0,60.0,2595.0,2.0,1.0,11.0,2.0,5.0,6.1,77408,311.0,441.0,1.0,1.0,4,5,36990.0
47.0,2015,310.0,145.0,1281.0,2.0,1.0,11.0,2.0,4.0,7.2,210617,157.0,369.0,1.0,4.0,4,5,19995.0
45.0,2008,69.0,127.0,820.0,2.0,1.0,16.0,2.0,5.0,9.2,271905,308.0,369.0,1.0,3.0,4,5,13990.0
45.0,2017,161.0,154.0,2109.0,2.0,1.0,18.0,0.0,1.0,10.4,154429,346.0,31.0,1.0,5.0,4,5,29950.0
33.0,2018,283.0,154.0,1212.0,2.0,2.0,16.0,0.0,1.0,7.4,68375,311.0,58.0,1.0,5.0,4,5,47880.0
18.0,2014,164.0,60.0,2866.0,2.0,1.0,11.0,2.0,5.0,7.2,92072,60.0,8.0,1.0,1.0,4,5,17990.0
20.0,2020,96.0,154.0,1927.0,2.0,1.0,19.0,0.0,1.0,8.0,21065,311.0,47.0,1.0,5.0,4,5,57990.0
30.0,2006,80.0,127.0,3405.0,2.0,1.0,4.0,2.0,4.0,9.9,229021,170.0,369.0,1.0,3.0,4,5,10880.0
46.0,2016,152.0,159.0,2508.0,2.0,1.0,11.0,1.0,4.0,8.9,213988,338.0,58.0,1.0,6.0,4,5,26990.0
34.0,2020,98.0,145.0,994.0,2.0,2.0,11.0,2.0,5.0,6.5,17321,9.0,263.0,1.0,4.0,4,5,33880.0
46.0,2017,272.0,80.0,3494.0,0.0,1.0,0.0,2.0,4.0,7.2,94656,157.0,276.0,0.0,4.0,4,5,15990.0
15.0,2022,85.0,154.0,1594.0,2.0,1.0,18.0,3.0,1.0,6.9,4264,199.0,215.0,1.0,5.0,4,5,69990.0
29.0,2013,7.0,127.0,1687.0,2.0,1.0,16.0,2.0,5.0,6.2,91123,157.0,95.0,1.0,3.0,4,5,14999.0
45.0,2020,88.0,127.0,23.0,2.0,1.0,9.0,2.0,5.0,7.9,58515,311.0,307.0,1.0,3.0,4,5,29878.0
34.0,2009,213.0,154.0,497.0,2.0,2.0,16.0,0.0,1.0,11.0,208655,9.0,263.0,1.0,5.0,4,5,8995.0
9.0,2016,209.0,159.0,1319.0,2.0,1.0,11.0,2.0,1.0,6.3,78804,60.0,369.0,1.0,6.0,4,5,25490.0
23.0,2015,265.0,145.0,2901.0,2.0,1.0,11.0,2.0,5.0,7.0,134294,264.0,432.0,1.0,4.0,4,5,27999.0
29.0,2017,94.0,145.0,3401.0,2.0,1.0,16.0,1.0,5.0,7.9,52387,338.0,369.0,1.0,4.0,4,5,25990.0
46.0,2020,279.0,145.0,1277.0,2.0,1.0,31.0,1.0,1.0,6.6,61043,338.0,306.0,3.0,4.0,4,5,47990.0
9.0,2018,237.0,154.0,1861.0,2.0,1.0,24.0,0.0,1.0,6.9,26890,9.0,116.0,2.0,5.0,4,5,32990.0
43.0,2019,299.0,127.0,3464.0,2.0,1.0,15.0,1.0,4.0,8.5,85112,15.0,369.0,1.0,3.0,4,5,57888.0
15.0,2015,85.0,154.0,1878.0,2.0,2.0,18.0,0.0,1.0,7.5,134981,157.0,154.0,1.0,5.0,4,5,22999.0
29.0,2018,7.0,127.0,468.0,2.0,2.0,11.0,2.0,5.0,8.3,114953,379.0,132.0,1.0,3.0,4,5,27990.0
15.0,2022,86.0,127.0,1882.0,2.0,1.0,36.0,3.0,5.0,5.8,556,338.0,496.0,3.0,3.0,4,5,42990.0
15.0,2014,85.0,154.0,2219.0,2.0,1.0,18.0,0.0,1.0,9.2,125628,364.0,100.0,1.0,5.0,4,5,28990.0
45.0,2019,161.0,154.0,1801.0,2.0,1.0,18.0,0.0,1.0,9.6,48494,272.0,105.0,1.0,5.0,4,5,68900.0
41.0,2018,220.0,5.0,3450.0,0.0,1.0,11.0,2.0,4.0,6.0,49928,183.0,15.0,1.0,3.0,4,5,77990.0
46.0,2009,46.0,154.0,3265.0,2.0,1.0,11.0,0.0,1.0,9.2,208005,379.0,412.0,1.0,5.0,4,5,7750.0
33.0,2011,283.0,154.0,2966.0,2.0,1.0,15.0,0.0,1.0,9.4,106626,311.0,100.0,1.0,5.0,4,5,13499.0
26.0,2019,248.0,145.0,1169.0,2.0,1.0,17.0,2.0,5.0,7.4,128303,272.0,306.0,1.0,4.0,4,5,19990.0
18.0,2014,185.0,145.0,2873.0,2.0,1.0,11.0,2.0,5.0,9.8,254186,311.0,414.0,1.0,4.0,4,5,13999.0
29.0,2012,32.0,127.0,593.0,2.0,1.0,16.0,2.0,5.0,8.4,180950,264.0,154.0,1.0,3.0,4,5,19999.0
33.0,2013,50.0,145.0,1200.0,2.0,1.0,11.0,2.0,5.0,6.1,140159,229.0,276.0,1.0,4.0,4,5,22888.0
18.0,2014,284.0,145.0,1632.0,2.0,1.0,11.0,2.0,5.0,10.4,97222,311.0,412.0,1.0,4.0,4,5,11999.0
15.0,2012,86.0,159.0,1606.0,2.0,1.0,36.0,3.0,5.0,7.4,256377,311.0,306.0,3.0,6.0,4,5,10990.0
2.0,2011,307.0,145.0,248.0,2.0,1.0,31.0,0.0,1.0,7.9,232070,15.0,306.0,3.0,4.0,4,5,26990.0
22.0,2016,153.0,145.0,745.0,2.0,1.0,31.0,1.0,1.0,5.7,175728,9.0,48.0,3.0,4.0,4,5,27999.0
45.0,2016,57.0,145.0,3242.0,2.0,1.0,3.0,1.0,4.0,6.3,75667,60.0,33.0,1.0,4.0,4,5,24880.0
46.0,2021,279.0,145.0,1054.0,2.0,1.0,31.0,1.0,1.0,6.4,29972,204.0,161.0,3.0,4.0,4,5,64800.0
15.0,2013,86.0,127.0,1605.0,2.0,2.0,36.0,3.0,5.0,8.1,151628,311.0,412.0,3.0,3.0,4,5,14999.0
29.0,2015,94.0,145.0,1705.0,2.0,1.0,11.0,2.0,5.0,7.7,125938,311.0,154.0,1.0,4.0,4,5,12999.0
34.0,2015,202.0,127.0,494.0,2.0,1.0,35.0,2.0,4.0,6.5,143285,311.0,48.0,3.0,3.0,4,5,36990.0
46.0,2010,279.0,145.0,670.0,2.0,1.0,31.0,1.0,1.0,9.2,174891,272.0,15.0,3.0,4.0,4,5,13990.0
39.0,2007,184.0,110.0,3611.0,1.0,1.0,16.0,2.0,5.0,7.4,262648,40.0,503.0,1.0,4.0,4,5,11990.0
26.0,2018,218.0,145.0,2326.0,2.0,1.0,11.0,1.0,4.0,6.6,102390,178.0,70.0,1.0,4.0,4,5,20950.0
29.0,2022,56.0,126.0,3576.0,1.0,1.0,19.0,0.0,1.0,7.7,21,174.0,14.0,1.0,5.0,4,5,41990.0
18.0,2022,164.0,60.0,3103.0,2.0,2.0,11.0,2.0,4.0,5.8,4284,170.0,204.0,1.0,1.0,4,5,39880.0
29.0,2011,56.0,154.0,3574.0,2.0,1.0,19.0,0.0,1.0,10.7,234308,311.0,441.0,1.0,5.0,4,5,16999.0
13.0,2022,159.0,145.0,3086.0,2.0,1.0,11.0,2.0,4.0,6.5,10865,71.0,154.0,1.0,4.0,4,5,38990.0
15.0,2018,91.0,127.0,342.0,2.0,2.0,9.0,2.0,5.0,8.5,105911,15.0,269.0,1.0,3.0,4,5,58990.0
33.0,2019,283.0,154.0,3602.0,2.0,1.0,15.0,0.0,1.0,7.4,52761,311.0,414.0,1.0,5.0,4,5,25887.0
23.0,2022,265.0,145.0,3366.0,2.0,1.0,11.0,1.0,1.0,6.3,9543,40.0,14.0,1.0,4.0,4,5,29990.0
46.0,2016,277.0,145.0,2518.0,2.0,1.0,11.0,1.0,4.0,8.9,233266,9.0,33.0,1.0,4.0,4,5,27995.0
45.0,2012,161.0,154.0,3257.0,2.0,1.0,18.0,3.0,1.0,7.1,182888,338.0,355.0,1.0,5.0,4,5,9999.0
29.0,2013,92.0,145.0,3390.0,2.0,1.0,11.0,2.0,5.0,8.7,100078,0.0,154.0,1.0,4.0,4,5,15999.0
44.0,2018,153.0,145.0,308.0,2.0,1.0,15.0,0.0,5.0,6.1,35197,379.0,537.0,1.0,4.0,4,5,44990.0
45.0,2016,69.0,127.0,31.0,2.0,1.0,15.0,2.0,5.0,8.3,177838,101.0,260.0,1.0,3.0,4,5,16413.0
33.0,2019,283.0,154.0,619.0,2.0,2.0,16.0,0.0,1.0,7.5,87074,199.0,159.0,1.0,5.0,4,5,29999.0
15.0,2012,85.0,154.0,1595.0,2.0,2.0,18.0,0.0,1.0,9.1,299995,311.0,58.0,1.0,5.0,4,5,12995.0
33.0,2015,50.0,145.0,2023.0,2.0,1.0,14.0,0.0,1.0,6.0,69479,379.0,428.0,1.0,4.0,4,5,34988.0
45.0,2019,189.0,145.0,2802.0,2.0,1.0,18.0,0.0,1.0,5.3,54595,338.0,355.0,1.0,4.0,4,5,34990.0
45.0,2014,125.0,145.0,1033.0,2.0,1.0,39.0,0.0,4.0,5.7,144605,0.0,211.0,3.0,4.0,4,5,18500.0
2.0,2015,4.0,60.0,1070.0,2.0,1.0,2.0,2.0,4.0,7.4,86713,311.0,48.0,0.0,1.0,4,5,16800.0
23.0,2012,265.0,145.0,1953.0,2.0,1.0,11.0,2.0,5.0,10.4,192322,379.0,428.0,1.0,4.0,4,5,17999.0
20.0,2016,96.0,154.0,925.0,2.0,1.0,19.0,0.0,1.0,8.5,242569,264.0,48.0,1.0,5.0,4,5,31913.0
16.0,2022,42.0,127.0,89.0,2.0,1.0,15.0,2.0,4.0,6.6,8211,71.0,260.0,1.0,3.0,4,5,61900.0
45.0,2021,239.0,145.0,1806.0,2.0,1.0,16.0,1.0,5.0,8.1,23914,379.0,260.0,1.0,4.0,4,5,28888.0
46.0,2012,176.0,127.0,238.0,2.0,1.0,11.0,2.0,4.0,9.1,203208,294.0,100.0,1.0,3.0,4,5,14880.0
15.0,2015,68.0,159.0,2573.0,2.0,1.0,36.0,1.0,4.0,7.3,102450,229.0,325.0,3.0,6.0,4,5,22995.0
29.0,2015,94.0,145.0,2365.0,2.0,1.0,11.0,2.0,5.0,7.2,121973,229.0,193.0,1.0,4.0,4,5,19913.0
46.0,2018,226.0,127.0,1817.0,2.0,1.0,9.0,2.0,4.0,9.9,122521,300.0,431.0,1.0,3.0,4,5,32888.0
15.0,2018,86.0,127.0,189.0,2.0,1.0,36.0,3.0,5.0,7.1,49308,311.0,263.0,3.0,3.0,4,5,32800.0
30.0,2020,62.0,127.0,1710.0,2.0,1.0,12.0,3.0,1.0,7.9,48285,311.0,411.0,1.0,3.0,4,5,28990.0
13.0,2022,286.0,154.0,3091.0,2.0,1.0,11.0,0.0,1.0,5.4,1501,9.0,100.0,1.0,5.0,4,5,33990.0
16.0,2017,42.0,127.0,449.0,2.0,2.0,15.0,2.0,4.0,7.5,51751,157.0,100.0,1.0,3.0,4,5,55000.0
22.0,2007,240.0,145.0,2630.0,2.0,2.0,7.0,2.0,4.0,11.0,290437,150.0,234.0,1.0,4.0,4,5,9995.0
46.0,2014,279.0,145.0,1054.0,2.0,1.0,31.0,1.0,1.0,6.0,97624,0.0,523.0,3.0,4.0,4,5,36990.0
41.0,2021,181.0,145.0,2441.0,2.0,2.0,6.0,2.0,5.0,5.4,9660,264.0,441.0,1.0,4.0,4,5,41888.0
13.0,2023,159.0,145.0,3086.0,2.0,1.0,11.0,2.0,4.0,8.1,1550,60.0,100.0,1.0,4.0,4,5,75990.0
9.0,2022,123.0,127.0,333.0,2.0,1.0,39.0,3.0,5.0,7.8,7895,71.0,216.0,3.0,3.0,4,5,44990.0
43.0,2017,127.0,145.0,2757.0,2.0,1.0,16.0,1.0,5.0,6.4,103747,311.0,14.0,1.0,4.0,4,5,19990.0
2.0,2015,308.0,145.0,2177.0,2.0,1.0,31.0,1.0,1.0,8.1,186885,170.0,343.0,3.0,4.0,4,5,38995.0
18.0,2018,284.0,145.0,2610.0,2.0,1.0,11.0,1.0,1.0,5.4,100180,264.0,360.0,1.0,4.0,4,5,40888.0
41.0,2019,180.0,5.0,3446.0,0.0,1.0,0.0,2.0,4.0,8.1,44547,338.0,15.0,0.0,4.0,4,5,69880.0
29.0,2018,93.0,145.0,3167.0,2.0,1.0,11.0,2.0,5.0,7.8,54963,170.0,389.0,1.0,4.0,4,5,27800.0
46.0,2012,273.0,46.0,3500.0,0.0,0.0,11.0,1.0,4.0,8.8,132762,272.0,276.0,1.0,4.0,4,5,18999.0
29.0,2023,56.0,154.0,1179.0,2.0,2.0,24.0,3.0,1.0,8.1,17,264.0,48.0,2.0,5.0,4,5,60880.0
13.0,2009,286.0,140.0,3541.0,1.0,1.0,11.0,0.0,1.0,11.0,229257,311.0,114.0,1.0,5.0,4,5,12777.0
45.0,2013,69.0,127.0,2787.0,2.0,1.0,16.0,2.0,5.0,9.2,193841,379.0,100.0,1.0,3.0,4,5,22913.0
29.0,2012,32.0,126.0,3383.0,0.0,1.0,16.0,2.0,5.0,8.1,305742,187.0,14.0,1.0,3.0,4,5,26990.0
23.0,2020,270.0,145.0,3370.0,2.0,1.0,5.0,2.0,5.0,4.2,54016,60.0,412.0,1.0,4.0,4,5,38990.0
16.0,2021,79.0,60.0,3093.0,2.0,1.0,6.0,2.0,5.0,6.8,16684,311.0,339.0,1.0,1.0,4,5,49880.0
47.0,2019,310.0,145.0,416.0,2.0,1.0,31.0,1.0,4.0,6.8,190812,60.0,520.0,3.0,4.0,4,5,27888.0
9.0,2015,110.0,145.0,1853.0,2.0,1.0,6.0,2.0,4.0,7.3,74396,264.0,95.0,1.0,4.0,4,5,32880.0
46.0,2015,277.0,145.0,322.0,2.0,2.0,11.0,0.0,1.0,10.4,119401,264.0,95.0,1.0,4.0,4,5,24800.0
18.0,2011,284.0,145.0,1918.0,2.0,1.0,11.0,2.0,5.0,7.5,173428,272.0,70.0,1.0,4.0,4,5,6990.0
45.0,2010,57.0,145.0,2784.0,2.0,1.0,3.0,1.0,4.0,6.7,212994,272.0,184.0,1.0,4.0,4,5,9990.0
46.0,2022,152.0,149.0,3487.0,0.0,1.0,5.0,2.0,4.0,8.6,1272,71.0,289.0,1.0,6.0,4,5,61888.0
45.0,2015,161.0,154.0,2111.0,2.0,2.0,18.0,0.0,1.0,8.1,183098,170.0,154.0,1.0,5.0,4,5,34990.0
13.0,2018,159.0,140.0,3532.0,1.0,1.0,6.0,2.0,0.0,7.7,76157,71.0,114.0,1.0,4.0,4,5,33990.0
29.0,2009,94.0,145.0,2362.0,2.0,1.0,16.0,1.0,5.0,10.5,172481,311.0,8.0,1.0,4.0,4,5,15990.0
23.0,2011,265.0,145.0,1664.0,2.0,1.0,11.0,2.0,5.0,9.9,163118,353.0,538.0,1.0,4.0,4,5,14995.0
33.0,2017,109.0,145.0,2398.0,2.0,1.0,6.0,2.0,5.0,6.9,58658,199.0,106.0,1.0,4.0,4,5,27987.0
47.0,2019,258.0,127.0,2137.0,2.0,1.0,11.0,2.0,4.0,9.4,61600,60.0,256.0,1.0,3.0,4,5,69838.0
6.0,2011,128.0,145.0,3298.0,2.0,1.0,11.0,0.0,4.0,6.0,278106,207.0,107.0,1.0,4.0,4,5,13999.0
45.0,2015,161.0,154.0,2799.0,2.0,1.0,18.0,0.0,1.0,8.3,173467,272.0,106.0,1.0,5.0,4,5,18990.0
43.0,2018,127.0,145.0,1246.0,2.0,1.0,16.0,1.0,5.0,4.7,56012,272.0,234.0,1.0,4.0,4,5,23990.0
31.0,2018,163.0,145.0,3187.0,2.0,1.0,6.0,2.0,5.0,5.7,94406,311.0,441.0,1.0,4.0,4,5,21990.0
23.0,2011,75.0,127.0,580.0,2.0,1.0,11.0,2.0,5.0,6.1,181675,120.0,216.0,1.0,3.0,4,5,12990.0
26.0,2017,172.0,127.0,1977.0,2.0,1.0,16.0,3.0,2.0,10.2,66104,311.0,132.0,1.0,3.0,4,5,42990.0
16.0,2019,79.0,127.0,1890.0,2.0,1.0,9.0,2.0,5.0,5.7,42320,311.0,360.0,1.0,3.0,4,5,46999.0
43.0,2010,223.0,145.0,3462.0,2.0,1.0,16.0,1.0,5.0,7.4,98924,71.0,466.0,1.0,4.0,4,5,14913.0
15.0,2022,86.0,159.0,260.0,2.0,1.0,36.0,3.0,5.0,8.6,8421,0.0,533.0,3.0,6.0,4,5,44990.0
23.0,2015,265.0,145.0,1951.0,2.0,1.0,11.0,2.0,5.0,8.3,258612,264.0,100.0,1.0,4.0,4,5,39995.0
33.0,2010,283.0,154.0,2034.0,2.0,1.0,15.0,0.0,1.0,7.4,143700,60.0,100.0,1.0,5.0,4,5,19999.0
29.0,2012,56.0,154.0,3158.0,2.0,1.0,19.0,0.0,1.0,9.3,114364,26.0,21.0,1.0,5.0,4,5,15884.0
18.0,2016,262.0,127.0,2606.0,2.0,1.0,15.0,2.0,5.0,7.6,101489,157.0,100.0,1.0,3.0,4,5,16888.0
45.0,2019,161.0,154.0,2488.0,2.0,1.0,18.0,0.0,1.0,6.2,73154,313.0,356.0,1.0,5.0,4,5,27990.0
45.0,2017,161.0,154.0,2488.0,2.0,1.0,18.0,0.0,1.0,7.8,177000,338.0,4.0,1.0,5.0,4,5,36999.0
46.0,2021,272.0,145.0,3496.0,2.0,1.0,0.0,2.0,4.0,7.9,43956,170.0,202.0,0.0,4.0,4,5,29900.0
1.0,2019,256.0,127.0,422.0,2.0,1.0,31.0,1.0,4.0,7.4,59330,279.0,413.0,3.0,3.0,4,5,33990.0
23.0,2018,269.0,127.0,2312.0,2.0,1.0,34.0,3.0,5.0,5.6,36791,50.0,70.0,3.0,3.0,4,5,32990.0
45.0,2019,161.0,154.0,3037.0,2.0,1.0,18.0,0.0,1.0,4.2,52631,314.0,5.0,1.0,5.0,4,5,36990.0
